Date,Portfolio_Growth (%)
2018-07-16,6.003635479961323
2018-07-17,6.017241007540109
2018-07-18,5.980515575556958
2018-07-19,5.929450648404903
2018-07-20,5.883491012190791
2018-07-23,5.890533616548845
2018-07-24,5.822924938830129
2018-07-25,5.893659925056498
2018-07-26,6.08885447087048
2018-07-27,6.060523266644189
2018-07-30,5.938721586745745
2018-07-31,5.874751230069518
2018-08-01,5.898245598361148
2018-08-02,6.030765943207293
2018-08-03,6.0190090760193
2018-08-06,6.13265744650378
2018-08-07,6.216042650491354
2018-08-08,6.205098730361678
2018-08-09,6.134622068108043
2018-08-10,6.095111352510222
2018-08-13,6.138758359411183
2018-08-14,6.182360894020801
2018-08-15,6.0809473713172935
2018-08-16,6.022311095841025
2018-08-17,5.881022279762129
2018-08-20,5.9682763760635416
2018-08-21,6.11531614586935
2018-08-22,6.26674199888908
2018-08-23,6.384357486611554
2018-08-24,6.652534822381997
2018-08-27,6.812782721660112
2018-08-28,6.793797777903987
2018-08-29,6.838935266611085
2018-08-30,6.822374545848108
2018-08-31,6.862019826543386
2018-09-04,7.081343018024548
2018-09-05,6.969128564219273
2018-09-06,6.872794893008129
2018-09-07,6.855740027211221
2018-09-10,7.107531921739614
2018-09-11,7.1126264622975555
2018-09-12,7.286033662571829
2018-09-13,7.190486196795303
2018-09-14,7.401517122298392
2018-09-17,7.294597417667267
2018-09-18,7.298423399511746
2018-09-19,7.268198763963802
2018-09-20,7.208545407087715
2018-09-21,7.158748971618445
2018-09-24,7.337213575022888
2018-09-25,7.358017963933499
2018-09-26,7.352050041391554
2018-09-27,7.398295646055743
2018-09-28,7.341448817052208
2018-10-01,7.540740363736819
2018-10-02,7.3034939052833465
2018-10-03,7.258387037832312
2018-10-04,7.067689910273788
2018-10-05,6.866437154295231
2018-10-08,6.734005152197452
2018-10-09,6.834483695746156
2018-10-10,6.3187174813487
2018-10-11,6.206957742300295
2018-10-12,6.486353761937346
2018-10-15,6.3434634723034
2018-10-16,6.671542708635632
2018-10-17,6.644841878075755
2018-10-18,6.461194298980606
2018-10-19,6.077163763003897
2018-10-22,6.189140874747705
2018-10-23,6.138342325827555
2018-10-24,5.5994502451505195
2018-10-25,5.4949223181304605
2018-10-26,5.221338065407474
2018-10-29,4.977192468122508
2018-10-30,5.194467752634151
2018-10-31,5.423713787394816
2018-11-01,5.728310768487505
2018-11-02,5.647884047612236
2018-11-05,5.611377726043746
2018-11-06,5.660290017851314
2018-11-07,5.859911207140383
2018-11-08,5.7106828509852665
2018-11-09,5.633464282631911
2018-11-12,5.237449963643813
2018-11-13,5.388480457372623
2018-11-14,5.434075317241201
2018-11-15,5.574347151300754
2018-11-16,5.127470419958938
2018-11-19,4.734999331942809
2018-11-20,4.763192084143816
2018-11-21,4.660455021902143
2018-11-23,4.687273688245287
2018-11-26,4.859364357194115
2018-11-27,4.958784972165007
2018-11-28,5.110156346120553
2018-11-29,5.109456013184638
2018-11-30,5.161261655161668
2018-12-03,5.440805996365041
2018-12-04,5.039333336699008
2018-12-06,5.088304784154947
2018-12-07,4.7711869842525765
2018-12-10,4.899316880947358
2018-12-11,4.861166224033757
2018-12-12,4.9601491620556875
2018-12-13,4.93410850731016
2018-12-14,4.858992619500744
2018-12-17,4.716952626388091
2018-12-18,4.813882779239204
2018-12-19,4.597769784152673
2018-12-20,4.502537832377529
2018-12-21,4.325045143833559
2018-12-24,4.184706772742551
2018-12-26,4.4742025112452
2018-12-27,4.428270695971976
2018-12-28,4.501328849148164
2018-12-31,4.594642384339659
2019-01-02,4.627160433231187
2019-01-03,4.372301521467416
2019-01-04,4.725979905039731
2019-01-07,5.011753983404626
2019-01-08,5.006086627357125
2019-01-09,5.013519447046841
2019-01-10,5.0373446043934225
2019-01-11,5.168876173403707
2019-01-14,5.152091100763291
2019-01-15,5.265104413836207
2019-01-16,5.185048238577001
2019-01-17,5.268237967654953
2019-01-18,5.272308389048954
2019-01-22,5.051549138455825
2019-01-23,5.035122159928097
2019-01-24,5.233122757306546
2019-01-25,5.396445750485681
2019-01-28,5.034559116400542
2019-01-29,4.872475242606308
2019-01-30,5.284130843348875
2019-01-31,5.434811056036943
2019-02-01,5.455298245974158
2019-02-04,5.528376593430354
2019-02-05,5.496016866436868
2019-02-06,5.516693203811879
2019-02-07,5.363965569039405
2019-02-08,5.419727997442539
2019-02-11,5.398252316739768
2019-02-12,5.498187602391674
2019-02-13,5.48506182151357
2019-02-14,5.548064815578901
2019-02-15,5.612962535119545
2019-02-19,5.643911564139563
2019-02-20,5.655531771806682
2019-02-21,5.59858039047149
2019-02-22,5.6840934064447435
2019-02-25,5.716812516210128
2019-02-26,5.6597914286207285
2019-02-27,5.58827352999493
2019-02-28,5.57387563768433
2019-03-01,5.57564459053932
2019-03-04,5.526182518556601
2019-03-05,5.5426093868276425
2019-03-06,5.426271161186964
2019-03-07,5.334356804222873
2019-03-08,5.335035470831627
2019-03-11,5.563585049218693
2019-03-12,5.600849558185901
2019-03-13,5.6812998783878665
2019-03-14,5.594258380994354
2019-03-15,5.713171726691902
2019-03-18,5.711251658503101
2019-03-19,5.9747988347684275
2019-03-20,5.994316661055828
2019-03-21,6.275690069323678
2019-03-22,6.0132566988923895
2019-03-25,5.962550526842863
2019-03-26,5.963595249270019
2019-03-27,5.877833983588023
2019-03-28,5.9126454464206635
2019-03-29,5.982284769101559
2019-04-01,6.132607226076578
2019-04-02,6.16353876826017
2019-04-03,6.405263808339244
2019-04-04,6.373117616362037
2019-04-05,6.39311866458886
2019-04-08,6.350181870813694
2019-04-09,6.238786200014234
2019-04-10,6.319560415431851
2019-04-11,6.322794966321363
2019-04-12,6.260417267324858
2019-04-15,6.157138541701305
2019-04-16,6.290006030791643
2019-04-17,6.231083251487341
2019-04-18,6.256022214870913
2019-04-22,6.366383678202321
2019-04-23,6.39309404875012
2019-04-24,6.396636649307311
2019-04-25,6.255640556189197
2019-04-26,6.196441090057513
2019-04-29,6.192800659091024
2019-04-30,6.208537311784316
2019-05-01,6.171759988993204
2019-05-02,6.313695970735462
2019-05-03,6.340364423669312
2019-05-06,6.215536393540108
2019-05-07,6.04259973456956
2019-05-08,6.048605621459155
2019-05-09,6.0127660255915005
2019-05-10,6.046030398327004
2019-05-13,5.718299989751868
2019-05-14,5.858329059484885
2019-05-15,5.895404990196626
2019-05-16,5.933559240521762
2019-05-17,5.808930990415162
2019-05-20,5.63483972786493
2019-05-21,5.747847762374943
2019-05-22,5.72236170499254
2019-05-23,5.549327186736332
2019-05-24,5.529781768773615
2019-05-28,5.705215435816143
2019-05-29,5.58038572951812
2019-05-30,5.57784305189854
2019-05-31,5.448010881938852
2019-06-03,5.414805027092202
2019-06-04,5.761116286531139
2019-06-05,5.750899041236618
2019-06-06,5.9778004399254865
2019-06-07,6.0569234660795725
2019-06-10,6.130222426369981
2019-06-11,6.099262810064248
2019-06-12,5.999275936882457
2019-06-13,5.9600181146860525
2019-06-14,5.801642788599264
2019-06-17,5.771618287242279
2019-06-18,5.993197074794664
2019-06-19,6.025426797502573
2019-06-20,6.002146713867135
2019-06-21,5.918713503021658
2019-06-24,5.959016609329998
2019-06-25,5.865326163893878
2019-06-26,6.03905188089084
2019-06-27,6.183081638963499
2019-06-28,6.159330631606218
2019-07-01,6.298326992811139
2019-07-02,6.25308729231431
2019-07-03,6.26832236852805
2019-07-05,6.255714390991986
2019-07-08,6.230642403261006
2019-07-09,6.330791449346323
2019-07-10,6.416368747805289
2019-07-11,6.420292562026246
2019-07-12,6.444219091535703
2019-07-15,6.516123078595745
2019-07-16,6.461904647903026
2019-07-17,6.459225106981551
2019-07-18,6.277766299696191
2019-07-19,6.187882708585966
2019-07-22,6.2339994892722235
2019-07-23,6.325085479135142
2019-07-24,6.454292809795416
2019-07-25,6.363419412336912
2019-07-26,6.444168724575542
2019-07-29,6.397565950143496
2019-07-30,6.407438808980513
2019-07-31,6.052882479429641
2019-08-01,5.940562469304547
2019-08-02,5.856193484948391
2019-08-05,5.572104498980128
2019-08-06,5.662460502095855
2019-08-07,5.688817995011734
2019-08-08,6.13943242390693
2019-08-09,6.097647096365065
2019-08-12,5.9406598551649825
2019-08-13,5.989778482954731
2019-08-14,5.699165663392927
2019-08-15,5.620648097941615
2019-08-16,5.883397554763574
2019-08-19,6.060019057570322
2019-08-20,5.934784531489133
2019-08-21,6.046501490644558
2019-08-22,6.061879518212504
2019-08-23,5.732501986744358
2019-08-26,5.845495283810505
2019-08-27,5.783254438078614
2019-08-28,5.826262680407751
2019-08-29,5.974165668523381
2019-08-30,5.969173702357889
2019-09-03,5.859184983655641
2019-09-04,5.9314560533217655
2019-09-05,6.112788579092298
2019-09-06,6.019025416993621
2019-09-09,6.0549987657492865
2019-09-10,6.043000445520607
2019-09-11,6.038019346623392
2019-09-12,6.077511770613485
2019-09-13,6.090429168954424
2019-09-16,6.078792868042368
2019-09-17,6.118760102127461
2019-09-18,6.033624669045208
2019-09-19,5.982414021104508
2019-09-20,5.840416113763184
2019-09-23,5.889547547997828
2019-09-24,5.714516364613415
2019-09-25,5.805348207962604
2019-09-26,5.800402150046972
2019-09-27,5.681932852157149
2019-09-30,5.746031016248432
2019-10-01,5.737016752725406
2019-10-02,5.676578104447411
2019-10-03,5.786442294588014
2019-10-04,5.8488634858998365
2019-10-07,5.868064587806421
2019-10-08,5.720718289779511
2019-10-09,5.769443644107608
2019-10-10,5.84124790868622
2019-10-11,5.998889387154276
2019-10-14,6.082883118818531
2019-10-15,6.2078966615574505
2019-10-16,6.199341985567941
2019-10-17,6.257144814165848
2019-10-18,6.124263469957515
2019-10-21,6.272069789226281
2019-10-22,6.181247204427148
2019-10-23,6.168132504857867
2019-10-24,6.258621481000675
2019-10-25,6.4713789291833255
2019-10-28,6.590436895720048
2019-10-29,6.482688409574962
2019-10-30,6.535111320628656
2019-10-31,6.564288321574303
2019-11-01,6.655394838645054
2019-11-04,6.883724942023667
2019-11-05,6.862852802383929
2019-11-06,6.835725418071672
2019-11-07,6.87826218584321
2019-11-08,6.886268014264887
2019-11-11,6.908143297803177
2019-11-12,6.953575822929793
2019-11-13,6.961008698464018
2019-11-14,7.05498433156067
2019-11-15,7.047226972829198
2019-11-18,7.25106779477598
2019-11-19,7.336122064134317
2019-11-20,7.336159673399406
2019-11-21,7.252594080445853
2019-11-22,7.206547606692276
2019-11-25,7.389763601034614
2019-11-26,7.262272684343951
2019-11-27,7.326352231061781
2019-11-29,7.281191105296449
2019-12-02,7.150102932137429
2019-12-03,7.124493960682218
2019-12-04,7.197276978909711
2019-12-05,7.179931325838578
2019-12-06,7.2475187636479275
2019-12-09,7.1756077708749615
2019-12-10,7.204008250968545
2019-12-11,7.275780811370865
2019-12-12,7.596898952328263
2019-12-13,7.462565720458906
2019-12-16,7.623368782429448
2019-12-17,7.730293797761806
2019-12-18,7.748740078383827
2019-12-19,7.896632328871431
2019-12-20,8.044355790637313
2019-12-23,8.135261238707098
2019-12-24,8.22201168896811
2019-12-26,8.232283175258495
2019-12-27,8.157913886956027
2019-12-30,8.019645480064764
2019-12-31,8.084190170832466
2020-01-02,8.42133266651874
2020-01-03,8.325282231231785
2020-01-06,8.366068329608282
2020-01-07,8.37753384941838
2020-01-08,8.397942574745377
2020-01-09,8.480316868390231
2020-01-10,8.389810708232018
2020-01-13,8.595475631070496
2020-01-14,8.533304387752683
2020-01-15,8.515526436736412
2020-01-16,8.641733944162345
2020-01-17,8.737065664690293
2020-01-21,8.7585118196567
2020-01-22,8.79013147748771
2020-01-23,8.948869829280884
2020-01-24,8.839596177241262
2020-01-27,8.57845281841111
2020-01-28,8.80005207190154
2020-01-29,8.539437523563945
2020-01-30,8.705563780822942
2020-01-31,8.45724284199455
2020-02-03,8.742366209435279
2020-02-04,9.07157885432519
2020-02-05,9.012110745678335
2020-02-06,9.014541134421435
2020-02-07,9.008378745977343
2020-02-10,9.347317421656946
2020-02-11,9.536803524679351
2020-02-12,9.617707837970901
2020-02-13,9.685757254542082
2020-02-14,9.91303545419632
2020-02-18,10.167562331488671
2020-02-19,10.555568556072405
2020-02-20,10.343783796867976
2020-02-21,9.867738466154043
2020-02-24,9.216883381616695
2020-02-25,8.905938336418865
2020-02-26,9.019559892978567
2020-02-27,8.464294797073654
2020-02-28,8.724528234244385
2020-03-02,9.077906763374608
2020-03-03,8.851037731808097
2020-03-04,9.374001761624966
2020-03-05,9.022978011508098
2020-03-06,8.943237497176462
2020-03-09,8.119378845958057
2020-03-10,8.567971471370003
2020-03-11,8.345820129520217
2020-03-12,7.28441920088584
2020-03-13,7.997031841972591
2020-03-16,6.830637612695066
2020-03-17,7.3696150837979175
2020-03-18,6.8760050876305
2020-03-19,7.20940941483627
2020-03-20,7.120598800733776
2020-03-23,7.460366250478896
2020-03-24,8.257174607428876
2020-03-25,8.083607800710757
2020-03-26,8.537769227998158
2020-03-27,8.362972997991191
2020-03-30,8.649820510584718
2020-03-31,8.483916829630651
2020-04-01,8.032175186512651
2020-04-02,8.243750951293325
2020-04-03,7.970890572270908
2020-04-06,8.725885683277475
2020-04-07,8.633270420563068
2020-04-08,8.818177034723664
2020-04-09,8.754563940894478
2020-04-13,9.201510914158348
2020-04-14,9.777157807875515
2020-04-15,9.801536120428864
2020-04-16,10.151612682140515
2020-04-17,10.059794093891743
2020-04-20,10.071393134418724
2020-04-21,9.50344079589016
2020-04-22,9.909705867617621
2020-04-23,9.881903656717743
2020-04-24,9.981006929032999
2020-04-27,10.138553555954555
2020-04-28,9.90344666497838
2020-04-29,9.918935467311192
2020-04-30,9.768558424663741
2020-05-01,9.370495924462102
2020-05-04,9.767185848285848
2020-05-05,9.761507208301754
2020-05-06,9.849660888422855
2020-05-07,9.918198165417834
2020-05-08,10.133416780785176
2020-05-11,10.438240374167561
2020-05-12,10.134897088394833
2020-05-13,10.006065842545212
2020-05-14,10.313089913893474
2020-05-15,10.505726290691182
2020-05-18,10.671012811419315
2020-05-19,10.744426849914799
2020-05-20,10.885527938865224
2020-05-21,10.63520219775381
2020-05-22,10.740021089456027
2020-05-26,10.423271515673346
2020-05-27,10.345974071447317
2020-05-28,10.207945779342845
2020-05-29,10.584750552977773
2020-06-01,10.624317064846005
2020-06-02,10.63174507139125
2020-06-03,10.551686048784928
2020-06-04,10.494127777621305
2020-06-05,10.647252606198178
2020-06-08,10.650851946903556
2020-06-09,11.04839403302388
2020-06-10,11.332633475521535
2020-06-11,10.634646205678616
2020-06-12,10.687665615092408
2020-06-15,10.960137995661038
2020-06-16,10.949729742795878
2020-06-17,11.083984715509855
2020-06-18,11.068683741275038
2020-06-19,11.080908754167519
2020-06-22,11.299097231758306
2020-06-23,11.206103413704398
2020-06-24,10.921286796602883
2020-06-25,11.046984231428217
2020-06-26,10.659650181281027
2020-06-29,10.7564014612917
2020-06-30,11.15646492195646
2020-07-01,11.320365162170512
2020-07-02,11.38663503301191
2020-07-06,11.779343843479591
2020-07-07,11.75978670398542
2020-07-08,11.963667249139693
2020-07-09,12.416738198287804
2020-07-10,12.598935983831481
2020-07-13,12.104856012116894
2020-07-14,12.341608989558518
2020-07-15,12.346078477690616
2020-07-16,12.248176102174066
2020-07-17,12.148594326255022
2020-07-20,12.62903820289333
2020-07-21,12.399119586387677
2020-07-22,12.821393549711052
2020-07-23,12.402656847852624
2020-07-24,13.080870068866648
2020-07-27,13.325431415537897
2020-07-28,13.044840464262716
2020-07-29,13.786856919819723
2020-07-30,14.005119183269596
2020-07-31,13.917653614697262
2020-08-03,14.19030387695241
2020-08-04,14.889147010650571
2020-08-05,14.903099737995163
2020-08-06,15.058706726968921
2020-08-07,14.767680149902352
2020-08-10,14.484649061648323
2020-08-11,13.84502080298228
2020-08-12,14.726764886895717
2020-08-13,14.745665778600273
2020-08-14,14.782617772338659
2020-08-17,15.346034278696568
2020-08-18,15.340561272750236
2020-08-19,15.213163655438379
2020-08-20,15.50532641336073
2020-08-21,15.82268817335098
2020-08-24,15.743892650208243
2020-08-25,16.0203720390898
2020-08-26,16.35873775549165
2020-08-27,16.126607628351326
2020-08-28,16.442834493565673
2020-08-31,17.20881478652461
2020-09-01,17.51507409304997
2020-09-02,17.466913536367002
2020-09-03,16.024105395679243
2020-09-04,15.862619376109478
2020-09-08,14.869175502159454
2020-09-09,15.585132656374588
2020-09-10,15.14425935030685
2020-09-11,14.904970554932046
2020-09-14,15.498794392339345
2020-09-15,15.849143486918965
2020-09-16,15.404851162576218
2020-09-17,15.235719127282692
2020-09-18,15.077405881924923
2020-09-21,15.520145188605113
2020-09-22,15.470241309270842
2020-09-23,14.740989211012032
2020-09-24,14.957404859711142
2020-09-25,15.47115154375318
2020-09-28,15.756956133011036
2020-09-29,15.999866250612575
2020-09-30,16.20918196759659
2020-10-01,16.66367208744466
2020-10-02,15.94257811178069
2020-10-05,16.636406697167434
2020-10-06,16.431785340718
2020-10-07,16.860381834085352
2020-10-08,16.801602596279583
2020-10-09,16.590237780427742
2020-10-12,16.91426005124998
2020-10-13,17.07250996952646
2020-10-14,16.94526435210566
2020-10-15,16.759183394784007
2020-10-16,16.609900404469297
2020-10-19,16.35122681900911
2020-10-20,16.317623391707947
2020-10-21,15.940254942017408
2020-10-22,15.89333191983971
2020-10-23,16.162111922174887
2020-10-26,15.982797655489557
2020-10-27,15.84935855180376
2020-10-28,15.237043842902523
2020-10-29,15.625783097696734
2020-10-30,14.997661877837771
2020-11-02,15.06576507987074
2020-11-03,15.505061736710427
2020-11-04,16.217707551173596
2020-11-05,16.664571024029282
2020-11-06,17.006338550328874
2020-11-09,16.202270282010375
2020-11-10,15.440503365252692
2020-11-11,16.04310581580509
2020-11-12,16.048528722039613
2020-11-13,15.930291746995445
2020-11-16,16.187044856574186
2020-11-17,16.280931424861688
2020-11-18,16.43211129494235
2020-11-19,16.737958937589788
2020-11-20,16.498731553734846
2020-11-23,16.67740230622399
2020-11-24,16.77545098685121
2020-11-25,17.098992513694384
2020-11-27,17.232851750784814
2020-11-30,17.626122545671173
2020-12-01,17.75921340912626
2020-12-02,17.824585054614232
2020-12-03,17.739075639210505
2020-12-04,17.985861338679033
2020-12-07,18.290671493611576
2020-12-08,18.13203513656441
2020-12-09,17.436106199622316
2020-12-10,17.71038475974288
2020-12-11,17.648162682471217
2020-12-14,18.225101597808802
2020-12-15,18.392862681415203
2020-12-16,18.311885284678116
2020-12-17,18.536221640456997
2020-12-18,18.64119688302413
2020-12-21,18.224238477025217
2020-12-22,18.156219242215005
2020-12-23,17.887609142449143
2020-12-24,17.982865917495346
2020-12-28,17.960134464375102
2020-12-29,17.955870320949106
2020-12-30,18.279089629067887
2020-12-31,18.32002438738516
2021-01-04,18.40042384309003
2021-01-05,18.573216001680827
2021-01-06,18.084786355041338
2021-01-07,19.079888581829813
2021-01-08,19.3120036202701
2021-01-11,19.290067723374555
2021-01-12,19.256353041964314
2021-01-13,19.08749007981257
2021-01-14,18.81259585957063
2021-01-15,18.374028119827955
2021-01-19,18.658659664440812
2021-01-20,19.112971578335596
2021-01-21,19.479510811490588
2021-01-22,19.457361344098707
2021-01-25,19.655828916448595
2021-01-26,19.64190408372698
2021-01-27,18.716849209350254
2021-01-28,18.61545948268448
2021-01-29,18.23184752480718
2021-02-01,18.75157715975174
2021-02-02,19.175771585340105
2021-02-03,18.95184408349737
2021-02-04,19.041686446617653
2021-02-05,19.012555798980383
2021-02-08,19.669758747301497
2021-02-09,19.543002456049145
2021-02-10,19.655408931407894
2021-02-11,19.89575427392043
2021-02-12,19.89573710126201
2021-02-16,19.787275251652247
2021-02-17,19.476493741348488
2021-02-18,19.288446207052747
2021-02-19,19.35117376475389
2021-02-22,18.45138742180793
2021-02-23,18.288560718070002
2021-02-24,18.83919466507573
2021-02-25,17.680103450391954
2021-02-26,17.961667084529175
2021-03-01,18.43550026847432
2021-03-02,17.91783211135748
2021-03-03,17.13859811959131
2021-03-04,16.51148421971506
2021-03-05,16.531867831049418
2021-03-08,15.535626179121977
2021-03-09,16.847830563278244
2021-03-10,16.706706986124352
2021-03-11,17.443643839901377
2021-03-12,17.323493597696523
2021-03-15,17.678247374348246
2021-03-16,17.625062551342264
2021-03-17,17.76207431698778
2021-03-18,16.83882936818942
2021-03-19,17.01627081424956
2021-03-22,17.358955928591648
2021-03-23,17.159131319721997
2021-03-24,16.630542389162738
2021-03-25,16.55122352350032
2021-03-26,16.72378791609758
2021-03-29,16.717896861600746
2021-03-30,16.67790295510118
2021-03-31,17.25003055048827
2021-04-01,17.695874939333653
2021-04-05,17.95484292069017
2021-04-06,17.91439176235381
2021-04-07,17.996285235204027
2021-04-08,18.246368187588253
2021-04-09,18.206393391690032
2021-04-12,18.31561830955723
2021-04-13,18.904726942897412
2021-04-14,18.4144047448322
2021-04-15,19.162857558415823
2021-04-16,19.000188621412914
2021-04-19,18.58687679517977
2021-04-20,18.364210948847372
2021-04-21,18.571171048593392
2021-04-22,18.05614992409955
2021-04-23,18.551567792508326
2021-04-26,18.905233329546597
2021-04-27,18.669383182292258
2021-04-28,18.48097218864759
2021-04-29,18.436587074762492
2021-04-30,18.285456255174722
2021-05-03,17.845341880728945
2021-05-04,17.570382932582095
2021-05-05,17.5125450562657
2021-05-06,17.532343952282112
2021-05-07,17.781678335954144
2021-05-10,17.053941000495595
2021-05-11,17.12056528377997
2021-05-12,16.538437564236695
2021-05-13,16.32545136204947
2021-05-14,16.79866369838952
2021-05-17,16.692361378697917
2021-05-18,16.598798993114674
2021-05-19,16.7086893126553
2021-05-20,17.251974496593355
2021-05-21,17.28644620360007
2021-05-24,17.705703149535594
2021-05-25,17.73783203084458
2021-05-26,17.86638516198547
2021-05-27,17.861951300871464
2021-05-28,18.266349006580946
2021-06-01,18.299961793449704
2021-06-02,18.51686643434073
2021-06-03,18.261987703060107
2021-06-04,18.762392219024463
2021-06-07,18.76634029664309
2021-06-08,18.65087330916682
2021-06-09,18.49443189891125
2021-06-10,18.70784614085992
2021-06-11,18.85721186596258
2021-06-14,19.042521583853883
2021-06-15,18.74430927553742
2021-06-16,18.74318604899346
2021-06-17,19.501239468710594
2021-06-18,19.525648545130146
2021-06-21,19.263071254031722
2021-06-22,19.580077879476313
2021-06-23,19.83579196648372
2021-06-24,20.19964852994846
2021-06-25,20.078538248240434
2021-06-28,20.688962579421112
2021-06-29,20.86260796878236
2021-06-30,21.15663093921013
2021-07-01,21.19232850997251
2021-07-02,21.409034469278616
2021-07-06,21.428709516285956
2021-07-07,20.90613216517793
2021-07-08,20.67808109826722
2021-07-09,20.88275477161539
2021-07-12,21.207278566695116
2021-07-13,20.993556843036053
2021-07-14,20.695782103853468
2021-07-15,20.147912203500898
2021-07-16,19.65166137137426
2021-07-19,19.96147698557784
2021-07-20,20.000523152575727
2021-07-21,20.41713988176148
2021-07-22,20.58476259402557
2021-07-23,20.642288675500335
2021-07-26,20.580097068208865
2021-07-27,20.424157424783782
2021-07-28,21.074421638587285
2021-07-29,21.644767650278077
2021-07-30,21.883497267270066
2021-08-02,22.25732949215397
2021-08-03,22.564706549066326
2021-08-04,23.245886936564933
2021-08-05,22.95615895480977
2021-08-06,22.587967153566495
2021-08-09,22.43325799772195
2021-08-10,22.169592941569306
2021-08-11,22.144173243602047
2021-08-12,22.198127513572338
2021-08-13,22.615463337162474
2021-08-16,22.16154418379519
2021-08-17,21.86380347313493
2021-08-18,21.487674251132624
2021-08-19,21.834361218498074
2021-08-20,22.357048782475832
2021-08-23,23.2786741735373
2021-08-24,23.137473764936342
2021-08-25,23.34600080145905
2021-08-26,23.180288613728738
2021-08-27,23.820136118216016
2021-08-30,23.95642185637076
2021-08-31,23.821713126724394
2021-09-01,23.825437881455215
2021-09-02,23.7641072897784
2021-09-03,24.02055976661908
2021-09-07,24.041919511434173
2021-09-08,23.687600245813805
2021-09-09,23.5903129141239
2021-09-10,23.568054438969778
2021-09-13,23.403005540107024
2021-09-14,23.474784775075015
2021-09-15,23.592325919975636
2021-09-16,23.61450205815179
2021-09-17,23.323440179813424
2021-09-20,22.624261308601753
2021-09-21,22.79740295147325
2021-09-22,23.3371672129179
2021-09-23,23.71039102470869
2021-09-24,23.617172722741913
2021-09-27,23.704881866887714
2021-09-28,22.699758579336503
2021-09-29,22.614835500552395
2021-09-30,22.894514678977814
2021-10-01,22.8860639098301
2021-10-04,22.293293668922065
2021-10-05,22.830007575777294
2021-10-06,23.099818415794633
2021-10-07,23.490038367893256
2021-10-08,23.253034497402137
2021-10-11,23.17636515857195
2021-10-12,23.234093961479182
2021-10-13,23.692455107711886
2021-10-14,24.299534817167213
2021-10-15,24.45722746092893
2021-10-18,25.08567960057237
2021-10-19,25.09676455178367
2021-10-20,24.976311659169653
2021-10-21,25.681131362424264
2021-10-22,25.851983584726458
2021-10-25,26.78321355071849
2021-10-26,27.423964558197547
2021-10-27,27.314190346269953
2021-10-28,27.66124454174049
2021-10-29,28.07832676938521
2021-11-01,28.94358969211453
2021-11-02,29.188821618286944
2021-11-03,29.728211840037012
2021-11-04,31.529107093780937
2021-11-05,31.316670568498512
2021-11-08,32.52329970098533
2021-11-09,31.752099301646393
2021-11-10,30.746298337621386
2021-11-11,31.612030786828313
2021-11-12,31.73170200102998
2021-11-15,31.382380323808366
2021-11-16,32.1264345544325
2021-11-17,31.844180972329195
2021-11-18,33.084339552239356
2021-11-19,33.79457209316236
2021-11-22,33.14998877308658
2021-11-23,32.63669027952828
2021-11-24,33.65172171056681
2021-11-26,32.81221140972021
2021-11-29,34.36776021343885
2021-11-30,33.75050084015497
2021-12-01,32.24212578380927
2021-12-02,32.577089716042614
2021-12-03,31.144266747894523
2021-12-06,30.541674884593522
2021-12-07,32.222603508202845
2021-12-08,32.09779727836706
2021-12-09,30.65610483401457
2021-12-10,30.733173581523374
2021-12-13,29.288506884054613
2021-12-14,29.41741441357368
2021-12-15,31.235056816484235
2021-12-16,29.504682580750462
2021-12-17,29.242054484431414
2021-12-20,28.96286138082516
2021-12-21,30.357951810083943
2021-12-22,30.835427361277215
2021-12-23,31.383734789564112
2021-12-27,32.65598518910116
2021-12-28,32.2725961008328
2021-12-29,31.77486770603205
2021-12-30,31.295881885910273
2021-12-31,31.03281239826573
2022-01-03,32.41741294104549
2022-01-04,31.412580887885998
2022-01-05,29.69217493367423
2022-01-06,29.750472630033347
2022-01-07,28.806742771467015
2022-01-10,29.008790944529714
2022-01-11,29.60665205498075
2022-01-12,29.86703250448885
2022-01-13,28.484498926015977
2022-01-14,29.047166474434498
2022-01-18,28.079504222371916
2022-01-19,27.306840507964647
2022-01-20,26.40433025016886
2022-01-21,25.15312946399692
2022-01-24,24.893326494520544
2022-01-25,23.92140746899208
2022-01-26,24.17362765043169
2022-01-27,22.821943801227064
2022-01-28,23.48059719761938
2022-01-31,25.444870269623898
2022-02-01,25.803840968266627
2022-02-02,26.285601706176454
2022-02-03,25.363457886103927
2022-02-04,25.95824176721095
2022-02-07,26.015730089519327
2022-02-08,26.606061968056725
2022-02-09,27.692175876435005
2022-02-10,26.62006394885467
2022-02-11,24.63282989226631
2022-02-14,24.94413320428989
2022-02-15,26.673736393878112
2022-02-16,26.352582106233235
2022-02-17,24.861000576327815
2022-02-18,24.5587902488741
2022-02-22,24.3724624066324
2022-02-23,23.206196056246135
2022-02-24,24.547816443461354
2022-02-25,25.10428170650412
2022-02-28,25.65560456932143
2022-03-01,24.486928818564895
2022-03-02,25.192686467622146
2022-03-03,24.2722260621737
2022-03-04,23.70037192684699
2022-03-07,22.41161066812331
2022-03-08,22.736012557701848
2022-03-09,24.01368111526501
2022-03-10,23.40746234927516
2022-03-11,22.741573589485952
2022-03-14,22.09317660269695
2022-03-15,23.539421829978103
2022-03-16,24.855925028938312
2022-03-17,24.877368249266773
2022-03-18,25.886845870425226
2022-03-21,26.212360560643752
2022-03-22,26.429054486943095
2022-03-23,25.976605112459538
